PartipantID,Index,Vis,VisID,Error,TruePerc,ReportPerc
31424,132,tinyPieChart,3,-1.0285631,25.490198,25
31424,133,largeBarChart,2,0,56,55
31424,134,mediumPieChart,4,0.88135564,3.1578946,5
31424,135,tinyBarChart,0,3.257798,30.434782,40
31424,136,tinyBarChart,0,2.7369654,13.333334,20
31424,137,tinyBarChart,0,1.1627282,52.238804,50
31424,138,largeBarChart,2,2.1384819,80.597015,85
31424,139,largeBarChart,2,2.188072,35.44304,40
31424,140,mediumBarChart,1,3.0902586,83.51649,75
31424,141,mediumPieChart,4,2.7563307,43.243244,50
31424,142,tinyBarChart,0,1.0892668,52.12766,50
31424,143,mediumPieChart,4,2.3649971,34.848484,40
31424,144,tinyPieChart,3,0.36773467,38.709675,40
31424,145,tinyBarChart,0,1.4063213,37.349396,40
31424,146,mediumBarChart,1,-3,0,0
31424,147,tinyPieChart,3,0.49004978,23.595507,25
31424,148,tinyBarChart,0,2.251539,54.761906,50
31424,149,tinyPieChart,3,3.107803,58.62069,50
31424,150,mediumBarChart,1,1.7443839,78.35052,75
31424,151,mediumBarChart,1,1.2863028,52.439022,50
31424,152,mediumPieChart,4,1.544323,97.91667,95
31424,153,largeBarChart,2,2.4474585,95.454544,90
31424,154,mediumPieChart,4,0.40254578,43.67816,45
31424,155,mediumBarChart,1,0.5670406,18.518518,20
31424,156,largeBarChart,2,-3,75,75
31424,157,mediumBarChart,1,2.1614635,10.526316,15
31424,158,tinyPieChart,3,3.9068906,65,50
31424,159,mediumBarChart,1,2.9068906,37.5,30
31424,160,tinyPieChart,3,2.7683296,13.186814,20
31424,161,tinyPieChart,3,-0.21412294,24.13793,25
31424,162,largeBarChart,2,-1.926005,25.263157,25
31424,163,mediumPieChart,4,1.8802226,18.681318,15
31424,164,mediumBarChart,1,1.8271627,93.548386,90
31424,165,mediumPieChart,4,2.5063531,44.31818,50
31424,166,mediumPieChart,4,2.2108967,29.62963,25
31424,167,tinyPieChart,3,0.6989979,23.376623,25
31424,168,tinyPieChart,3,1.775959,53.424656,50
31424,169,mediumPieChart,4,3.4279695,45.76271,35
31424,170,tinyPieChart,3,2.421463,55.35714,50
31424,171,mediumPieChart,4,-0.087462924,2.9411764,2
31424,172,largeBarChart,2,-2.0531166,39.759037,40
31424,173,mediumBarChart,1,-3,75,75
31424,174,mediumBarChart,1,3.0138052,73.07692,65
31424,175,mediumPieChart,4,1.9349046,41.17647,45
31424,176,largeBarChart,2,-0.48542464,74.28571,75
31424,177,mediumPieChart,4,1.1435907,12.790698,15
31424,178,mediumBarChart,1,2.1906831,69.565216,65
31424,179,mediumBarChart,1,0.92961097,86.90476,85
