PartipantID,Index,Vis,VisID,Error,TruePerc,ReportPerc
27270,0,mediumBarChart,1,1.9779737,6.060606,10
27270,1,largePieChart,5,2.321928,100,95
27270,2,largePieChart,5,2.4531724,9.523809,15
27270,3,mediumBarChart,1,1.8365004,53.571426,50
27270,4,tinyBarChart,0,2.777172,10.144927,17
27270,5,largeBarChart,2,2.7111397,6.4516125,13
27270,6,largeBarChart,2,-0.060541306,10.958904,10
27270,7,mediumBarChart,1,2.9434164,42.307693,50
27270,8,largePieChart,5,1.7369651,16.666668,20
27270,9,largePieChart,5,2.5908146,39.024387,33
27270,10,largeBarChart,2,4.7813597,62.5,90
27270,11,tinyBarChart,0,2.3959284,44.736843,50
27270,12,largeBarChart,2,-0.286882,49.18033,50
27270,13,largePieChart,5,-3,0,0
27270,14,mediumPieChart,4,1.6214867,96.92308,100
27270,15,tinyPieChart,3,4.321928,60.000004,80
27270,16,largeBarChart,2,0.48062456,68.60465,70
27270,17,mediumPieChart,4,0.0995353,8.928572,10
27270,18,mediumPieChart,4,3.9532835,74.5098,90
27270,19,largePieChart,5,3.6069047,67.81609,80
27270,20,tinyBarChart,0,1.8365011,21.428572,25
27270,21,mediumBarChart,1,0.46394736,41.37931,40
27270,22,largePieChart,5,1.9434161,46.153847,50
27270,23,tinyBarChart,0,2.387516,19.767443,25
27270,24,tinyBarChart,0,1.0207603,57.971012,60
27270,25,largePieChart,5,1.6239564,21.917809,25
27270,26,mediumPieChart,4,3.9068904,60.000004,75
27270,27,largeBarChart,2,2.6227946,18.84058,25
27270,28,tinyBarChart,0,2.8129146,22.972973,30
27270,29,tinyBarChart,0,2.283961,70.12987,75
27270,30,tinyPieChart,3,4.477206,72.72727,95
27270,31,largePieChart,5,2.209034,5.376344,10
27270,32,mediumPieChart,4,3,92,100
27270,33,mediumPieChart,4,3.0059013,81.96721,90
27270,34,tinyPieChart,3,4.980891,43.421055,75
27270,35,largePieChart,5,1.5353323,97.10145,100
27270,36,mediumPieChart,4,2.8524427,17.777779,25
27270,37,tinyPieChart,3,2.029147,95.918365,100
27270,38,tinyBarChart,0,1.2823985,32.43243,30
27270,39,largeBarChart,2,-0.82781667,39.43662,40
27270,40,tinyPieChart,3,4.402848,53.846157,75
27270,41,mediumBarChart,1,3.5756848,23.076923,35
27270,42,tinyPieChart,3,1.038994,47.945206,50
27270,43,tinyPieChart,3,2.658963,93.68421,100
27270,44,largeBarChart,2,1.40439,7.3529415,10
27270,45,largePieChart,5,4.0588937,58.333332,75
27270,46,mediumPieChart,4,-0.5459739,50.68493,50
27270,47,mediumPieChart,4,-1.6599239,25.316456,25
27270,48,tinyPieChart,3,2.0995352,85.71429,90
27270,49,largeBarChart,2,1.2844536,97.4359,95
27270,50,tinyPieChart,3,4.532825,51.851852,75
27270,51,tinyPieChart,3,-1.9757531,15.254237,15
27270,52,mediumBarChart,1,2.1963968,60.416668,65
27270,53,largePieChart,5,3.1844249,50.90909,60
27270,54,tinyBarChart,0,2.5443203,4.166667,10
27270,55,mediumBarChart,1,-3,0,0
27270,56,mediumPieChart,4,2.729586,18.367348,25
27270,57,mediumBarChart,1,-1.2172321,79.56989,80
27270,58,largeBarChart,2,1.8117322,58.510635,55
27270,59,mediumBarChart,1,2.321928,35,40
27270,60,mediumBarChart,1,-1.4059962,60.377357,60
27270,61,mediumPieChart,4,3.321928,0,10
27270,62,largePieChart,5,3.658963,87.36842,100
27270,63,largePieChart,5,1.6896602,96.77419,100
27270,64,largeBarChart,2,0.17897601,81.13208,80
27270,65,tinyBarChart,0,0.41503614,41.333332,40
27270,66,largeBarChart,2,-0.2630366,54.166668,55
27270,67,mediumPieChart,4,3.8662488,35.416664,50
27270,68,mediumPieChart,4,3.8724806,35.353535,50
27270,69,mediumBarChart,1,-3,0,0
27270,70,mediumBarChart,1,-0.970853,25.510204,25
27270,71,mediumPieChart,4,1.9593596,86.11111,90
27270,72,largePieChart,5,4.3539896,59.55056,80
27270,73,largeBarChart,2,2.2515383,20.238096,25
27270,74,largePieChart,5,2.089267,45.744682,50
27270,75,tinyBarChart,0,-0.5193676,90.69768,90
27270,76,mediumPieChart,4,2.7612119,93.220345,100
27270,77,tinyBarChart,0,0.64385617,23.4375,25
27270,78,tinyPieChart,3,0.35845375,48.71795,50
27270,79,mediumPieChart,4,-3,0,0
27270,80,tinyPieChart,3,4.213868,81.4433,100
27270,81,mediumBarChart,1,1.4551947,32.258064,35
27270,82,tinyBarChart,0,1.9434177,53.846157,50
27270,83,largePieChart,5,-2.2927823,10.204082,10
27270,84,largeBarChart,2,3.184424,90.909096,100
27270,85,tinyBarChart,0,-0.8639401,49.45055,50
27270,86,tinyBarChart,0,1.9831258,63.953487,60
27270,87,mediumBarChart,1,2.6698513,13.636364,20
27270,88,mediumBarChart,1,1.5334324,22.105263,25
27270,89,largeBarChart,2,3.0740004,68.42105,60
27270,90,largePieChart,5,-3,0,0
27270,91,mediumBarChart,1,0.14260569,96.1039,95
27270,92,tinyPieChart,3,4.864455,60.869564,90
27270,93,mediumPieChart,4,3.5387394,78.37838,90
27270,94,mediumPieChart,4,4.953433,59.016396,90
27270,95,tinyBarChart,0,3.0418203,11.764706,20
27270,96,tinyPieChart,3,2.026472,24.074074,20
27270,97,mediumPieChart,4,2.058893,45.833336,50
27270,98,mediumBarChart,1,-0.5459739,50.68493,50
27270,99,mediumBarChart,1,2.9349046,32.352943,40
27270,100,mediumPieChart,4,3.9657843,34.375,50
27270,101,mediumPieChart,4,4.4439187,28.235296,50
27270,102,largePieChart,5,4.022368,83.75,100
27270,103,tinyBarChart,0,3.0655882,88.37209,80
27270,104,mediumPieChart,4,1.4566383,4.255319,7
27270,105,largeBarChart,2,0.9551475,53.061222,55
27270,106,largePieChart,5,4.69204,64.15094,90
27270,107,largePieChart,5,0.9159319,98.11321,100
27270,108,tinyBarChart,0,-3,0,0
27270,109,largePieChart,5,3.0588927,91.66667,100
27270,110,tinyBarChart,0,2.7369666,66.66667,60
27270,111,tinyPieChart,3,3.959358,35.555557,20
27270,112,mediumBarChart,1,2.2879806,84.88372,80
27270,113,mediumPieChart,4,3.8992372,34.920635,20
27270,114,largePieChart,5,0.7369667,48.333332,50
27270,115,mediumBarChart,1,1.6438563,46.875,50
27270,116,largeBarChart,2,1.4900497,52.808987,50
27270,117,mediumBarChart,1,2.8454902,32.8125,40
27270,118,tinyPieChart,3,0.9562783,11.940298,10
27270,119,largePieChart,5,4.2718873,30.681818,50
27270,120,tinyBarChart,0,0.1721833,78.87324,80
27270,121,mediumPieChart,4,5.0744905,41.304348,75
27270,122,largeBarChart,2,-0.47062856,9.27835,10
27270,123,largeBarChart,2,2.1520026,55.555557,60
27270,124,mediumPieChart,4,3.089267,91.489365,100
27270,125,mediumPieChart,4,4.730013,63.461536,90
27270,126,mediumBarChart,1,2.7089527,86.53847,80
27270,127,largePieChart,5,5.2539096,36.842106,75
27270,128,mediumPieChart,4,1.184425,27.272728,25
27270,129,tinyPieChart,3,2.4739313,5.555556,0
27270,130,largeBarChart,2,0.23446663,38.82353,40
27270,131,largePieChart,5,4.6161113,65.47619,90
27270,132,largePieChart,5,4.120294,82.608696,100
27270,133,tinyPieChart,3,1.9808912,21.052631,25
27270,134,tinyPieChart,3,2.0655882,5.813954,10
27270,135,mediumBarChart,1,2.3433018,14.925373,20
27270,136,largeBarChart,2,2.321928,65,70
27270,137,mediumPieChart,4,0,24,25
27270,138,largePieChart,5,2.1658087,20.512821,25
27270,139,largePieChart,5,3.4739306,88.88889,100
27270,140,mediumPieChart,4,3.9657843,84.375,100
27270,141,mediumBarChart,1,-3.2780464,70.10309,70
27270,142,mediumPieChart,4,2.5063527,19.318182,25
27270,143,tinyPieChart,3,4.321928,60.000004,80
27270,144,tinyPieChart,3,4.015825,83.82353,100
27270,145,mediumBarChart,1,2.3944397,75.25773,70
27270,146,tinyPieChart,3,3.7693868,86.36364,100
27270,147,tinyBarChart,0,1.2439256,2.631579,5
27270,148,tinyPieChart,3,4.4739313,27.777779,50
27270,149,tinyBarChart,0,1.881356,73.68421,70
27270,150,mediumBarChart,1,-1,97.5,97
27270,151,largeBarChart,2,-3,25,25
27270,152,mediumBarChart,1,2.603699,3.9215689,10
27270,153,mediumBarChart,1,2.9068906,87.5,80
27270,154,largeBarChart,2,1.9314675,93.81443,90
27270,155,tinyBarChart,0,1.7946815,26.530611,30
27270,156,largeBarChart,2,2.0207577,84.05797,80
27270,157,mediumBarChart,1,2.0588942,54.166668,50
27270,158,largePieChart,5,-3,100,100
27270,159,tinyBarChart,0,3.4551947,29.032257,40
27270,160,tinyBarChart,0,0.8271635,3.2258062,5
27270,161,largeBarChart,2,2.3584538,94.871796,100
27270,162,largeBarChart,2,0.25584,61.19403,60
27270,163,tinyPieChart,3,0.88135594,11.842106,10
27270,164,mediumBarChart,1,1.4739307,22.222223,25
27270,165,tinyBarChart,0,3.7580273,73.52941,60
27270,166,tinyPieChart,3,1.9434161,21.153847,25
27270,167,tinyPieChart,3,4.348895,39.622643,60
27270,168,largeBarChart,2,1.3030695,32.467533,30
27270,169,largeBarChart,2,-3,0,0
27270,170,largeBarChart,2,2.520474,44.262295,50
27270,171,largeBarChart,2,1.9526943,16.129032,20
27270,172,tinyBarChart,0,3.0281968,36.842106,45
27270,173,tinyBarChart,0,1.0588928,52.083332,50
27270,174,tinyPieChart,3,3.9145036,34.920635,50
27270,175,tinyPieChart,3,2.9362743,12.345679,20
27270,176,tinyPieChart,3,4.6556654,54.79452,80
27270,177,tinyBarChart,0,2.0170734,5.952381,10
27270,178,tinyBarChart,0,3.5563927,88.2353,100
27270,179,tinyPieChart,3,5.058893,66.66667,100
