PartipantID,Index,Vis,VisID,Error,TruePerc,ReportPerc
5523,121,mediumPieChart,4,0.83399034,9.782609,8
5523,122,mediumPieChart,4,1.9808912,21.052631,25
5523,123,mediumBarChart,1,-0.2223915,42.857143,42
5523,124,largeBarChart,2,-0.13750187,30.909092,30
5523,125,largeBarChart,2,0.29545507,39.772728,41
5523,126,tinyBarChart,0,0.5849625,62.5,64
5523,127,tinyPieChart,3,0.8643456,12.820514,11
5523,128,largePieChart,5,-0.60265964,53.65854,53
5523,129,largePieChart,5,0.87126756,73.17073,75
5523,130,tinyBarChart,0,4.169925,25,43
5523,131,mediumBarChart,1,1.169925,18.75,21
5523,132,largePieChart,5,1.0518409,82.92683,85
5523,133,mediumPieChart,4,2.435256,34.408604,29
5523,134,tinyPieChart,3,3.13993,85.18519,94
5523,135,tinyPieChart,3,2.7413049,21.686749,15
5523,136,largePieChart,5,3.311827,79.06977,89
5523,137,mediumBarChart,1,0.7462429,9.677419,8
5523,138,tinyPieChart,3,-0.24575512,10.843374,10
5523,139,tinyBarChart,0,-0.37197462,60.227276,61
5523,140,tinyPieChart,3,0,0,1
5523,141,tinyBarChart,0,0.22506618,31.16883,30
5523,142,largePieChart,5,2.3667822,38.157894,33
5523,143,mediumBarChart,1,2.1435905,25.581396,30
5523,144,largeBarChart,2,2.047936,64.86486,69
5523,145,mediumPieChart,4,1.5849625,50,53
5523,146,mediumBarChart,1,0.39926958,37.68116,39
5523,147,mediumBarChart,1,1.8073548,2.5,6
5523,148,mediumBarChart,1,0.021373803,2.9850745,4
5523,149,largePieChart,5,2.1413562,29.411766,25
5523,150,largePieChart,5,2.8149688,62.96296,70
5523,151,tinyPieChart,3,3.4083076,43.617023,33
5523,152,largePieChart,5,3.5849626,48,60
5523,153,tinyPieChart,3,1.4150381,16.666668,14
5523,154,largeBarChart,2,1.1443894,40.789474,43
5523,155,tinyPieChart,3,-1.7162063,16.304348,16
5523,156,mediumBarChart,1,-0.63743114,30.357143,31
5523,157,mediumBarChart,1,1.0374719,71.05263,69
5523,158,mediumBarChart,1,-2.2587438,58.208954,58
5523,159,largeBarChart,2,-2.6323123,95.161285,95
5523,160,mediumBarChart,1,2.837728,80.85107,88
5523,161,largeBarChart,2,2.9224641,74.4186,82
5523,162,mediumBarChart,1,2.6209419,15.151516,9
5523,163,largePieChart,5,2.4444122,35.44304,30
5523,164,largePieChart,5,0.36773467,61.290325,60
5523,165,largeBarChart,2,1.2577975,92.391304,90
5523,166,largeBarChart,2,1.0544453,98.07692,96
5523,167,largePieChart,5,2.6139908,54.87805,61
5523,168,largePieChart,5,-0.48542464,85.71429,85
5523,169,largeBarChart,2,-0.13750792,50.90909,50
5523,170,largeBarChart,2,2.7369666,66.66667,60
5523,171,largeBarChart,2,0.8987165,11.864407,10
5523,172,largePieChart,5,3.6734004,32.75862,20
5523,173,largePieChart,5,3.5629363,81.818184,70
5523,174,largePieChart,5,1.5639011,13.043478,16
5523,175,largeBarChart,2,1.6609116,87.83784,91
5523,176,largePieChart,5,1.2988446,17.460318,15
5523,177,largeBarChart,2,1.4150372,21.666666,19
5523,178,largeBarChart,2,2.5932305,68.965515,75
5523,179,largeBarChart,2,-0.28950295,81.818184,81
